(0.001,1e-07), 0.0
(0.001,1e-06), 0.0
(0.001,1e-05), 0.0
(0.001,0.0001), 0.0
(0.001,0.001), 0.7302250010938731
(0.001,0.01), 0.7044545099108342
(0.01,1e-07), 0.0
(0.01,1e-06), 0.0
(0.01,1e-05), 0.0
(0.01,0.0001), 0.6894991015980555
(0.01,0.001), 0.7349984264812476
(0.01,0.01), 0.7337940267073754
(0.1,1e-07), 0.0
(0.1,1e-06), 0.0
(0.1,1e-05), 0.6882139204218578
(0.1,0.0001), 0.7345197309970098
(0.1,0.001), 0.7387292464393567
(0.1,0.01), 0.7390436512683931
(1,1e-07), 0.0
(1,1e-06), 0.6884208064754822
(1,1e-05), 0.7351683047089902
(1,0.0001), 0.7409058965054874
(1,0.001), 0.7429028441703
(1,0.01), 0.7325402154049988
(10,1e-07), 0.688363433900827
(10,1e-06), 0.7351683047089902
(10,1e-05), 0.742399358808148
(10,0.0001), 0.7422459627649806
(10,0.001), 0.7409637523640246
(10,0.01), 0.5635552423002912
(100,1e-07), 0.7351683047089902
(100,1e-06), 0.7425485398322215
(100,1e-05), 0.7416696971319087
(100,0.0001), 0.7408476767334061
(100,0.001), 0.7051152561548975
(100,0.01), 0.5345089513462896
best: (1,0.001), 0.7429028441703
