(0.001,1e-07), 0.0
(0.001,1e-06), 0.0
(0.001,1e-05), 0.0
(0.001,0.0001), 0.0
(0.001,0.001), 0.6180602813397043
(0.001,0.01), 0.5508515101055151
(0.01,1e-07), 0.0
(0.01,1e-06), 0.0
(0.01,1e-05), 0.0
(0.01,0.0001), 0.6646521490994313
(0.01,0.001), 0.7238614261677335
(0.01,0.01), 0.7293542689741109
(0.1,1e-07), 0.0
(0.1,1e-06), 0.0
(0.1,1e-05), 0.6652523640245182
(0.1,0.0001), 0.7249143686418966
(0.1,0.001), 0.7317034079710745
(0.1,0.01), 0.7311679571381402
(1,1e-07), 0.0
(1,1e-06), 0.6655094332802098
(1,1e-05), 0.725129828408474
(1,0.0001), 0.7319760867032088
(1,0.001), 0.7296831093693491
(1,0.01), 0.6007199518590804
(10,1e-07), 0.6656807576319423
(10,1e-06), 0.7252016341053781
(10,1e-05), 0.7325862646242302
(10,0.0001), 0.7227532867400824
(10,0.001), 0.6976793706456026
(10,0.01), 0.3063431971545492
(100,1e-07), 0.725129828408474
(100,1e-06), 0.7325862646242302
(100,1e-05), 0.7214799000256505
(100,0.0001), 0.7077094910567908
(100,0.001), 0.5855099460350378
(100,0.01), 0.2864091479583182
best: (10,1e-05), 0.7325862646242302
