(0.001,1e-07), 0.0
(0.001,1e-06), 0.0
(0.001,1e-05), 0.0
(0.001,0.0001), 0.0
(0.001,0.001), 0.742736395455243
(0.001,0.01), 0.692226112842959
(0.01,1e-07), 0.0
(0.01,1e-06), 0.0
(0.01,1e-05), 0.0
(0.01,0.0001), 0.6712890729687283
(0.01,0.001), 0.7452849779636305
(0.01,0.01), 0.7499907433735605
(0.1,1e-07), 0.0
(0.1,1e-06), 0.0
(0.1,1e-05), 0.6736994544151041
(0.1,0.0001), 0.7507053037638002
(0.1,0.001), 0.7648763495125803
(0.1,0.01), 0.7250854623160272
(1,1e-07), 0.0
(1,1e-06), 0.673948312191645
(1,1e-05), 0.751466563082834
(1,0.0001), 0.765652348714035
(1,0.001), 0.7399572661313778
(1,0.01), 0.2576589123912333
(10,1e-07), 0.6738653698109
(10,1e-06), 0.751466563082834
(10,1e-05), 0.7655230701400929
(10,0.0001), 0.7414199248498581
(10,0.001), 0.5519427657183179
(10,0.01), 0.11062180904235765
(100,1e-07), 0.7515357302386787
(100,1e-06), 0.765652348714035
(100,1e-05), 0.7338558132439827
(100,0.0001), 0.6665041228554229
(100,0.001), 0.34386333383409434
(100,0.01), 0.1106089348137377
best: (1,0.0001), 0.765652348714035
