(0.1,1e-05), 0.7499717648138343
(0.1,0.0001), 0.7503461453360927
(0.1,0.001), 0.7512531957214515
(0.1,0.01), 0.7510516297773215
(0.1,0.1), 0.0
(1,1e-05), 0.7508365511612717
(1,0.0001), 0.7511988472160553
(1,0.001), 0.7516011419454178
(1,0.01), 0.7458934007189408
(1,0.1), 0.6983690142287795
(10,1e-05), 0.7516426811138751
(10,0.0001), 0.7475843499932767
(10,0.001), 0.7483571025860707
(10,0.01), 0.6748054843527801
(10,0.1), 0.6928887945622775
best: (10,1e-05), 0.7516426811138751(1,0.01), 0.7458934007189408
(2,0.01), 0.7413680196568128
(3,0.01), 0.7342373616637824
(4,0.01), 0.7228939598352276
(5,0.01), 0.7146999232258824
best: (1,0.01), 0.7458934007189408
