(0.001,1e-07), 0.0
(0.001,1e-06), 0.0
(0.001,1e-05), 0.0
(0.001,0.0001), 0.0
(0.001,0.001), 0.7336708857760774
(0.001,0.01), 0.7257805762552004
(0.01,1e-07), 0.0
(0.01,1e-06), 0.0
(0.01,1e-05), 0.0
(0.01,0.0001), 0.7091947149452588
(0.01,0.001), 0.7413401094055263
(0.01,0.01), 0.7406605295620379
(0.1,1e-07), 0.0
(0.1,1e-06), 0.0
(0.1,1e-05), 0.709091686730152
(0.1,0.0001), 0.7413648309206506
(0.1,0.001), 0.7435202008266278
(0.1,0.01), 0.743235720183824
(1,1e-07), 0.0
(1,1e-06), 0.7091947149452588
(1,1e-05), 0.7414529363731811
(1,0.0001), 0.7435117899905331
(1,0.001), 0.7454829034704721
(1,0.01), 0.7437629914763477
(10,1e-07), 0.7091947149452588
(10,1e-06), 0.7414529363731811
(10,1e-05), 0.7441035225075868
(10,0.0001), 0.7449618363670714
(10,0.001), 0.7470519222038764
(10,0.01), 0.6491347234006573
(100,1e-07), 0.7414529363731811
(100,1e-06), 0.7441035225075868
(100,1e-05), 0.7451782752900787
(100,0.0001), 0.7429752568369943
(100,0.001), 0.735381396137315
(100,0.01), 0.6149120985201875
best: (10,0.001), 0.7470519222038764
