(1,0.01), 0.4922619473066564
(1,0.01), 0.4922619473066564
(5,0.01), 0.5683282914555211
(10,0.01), 0.5887944533431825
best: (10,0.01), 0.5887944533431825(1,0.01), 0.4922619473066564
(2,0.01), 0.5159576648009845
(3,0.01), 0.5461594715024572
(4,0.01), 0.558455639017361
(5,0.01), 0.5683282914555211
best: (5,0.01), 0.5683282914555211
