(0.001,1e-07), 0.0
(0.001,1e-06), 0.0
(0.001,1e-05), 0.0
(0.001,0.0001), 0.0
(0.001,0.001), 0.14161795343292258
(0.001,0.01), 0.0
(0.001,0.1), 0.0
(0.01,1e-07), 0.0
(0.01,1e-06), 0.0
(0.01,1e-05), 0.0
(0.01,0.0001), 0.5107198566681312
(0.01,0.001), 0.7466302977318697
(0.01,0.01), 0.7466269870671599
(0.01,0.1), 0.0
(0.1,1e-07), 0.0
(0.1,1e-06), 0.0
(0.1,1e-05), 0.5323941786779871
(0.1,0.0001), 0.7509647502239611
(0.1,0.001), 0.7505807664254533
(0.1,0.01), 0.7556933349695387
(0.1,0.1), 0.0
(1,1e-07), 0.0
(1,1e-06), 0.5345720706613751
(1,1e-05), 0.7507882464413077
(1,0.0001), 0.7575100097845126
(1,0.001), 0.7566791277901525
(1,0.01), 0.7560106203611829
(1,0.1), 0.21082381594441385
(10,1e-07), 0.5345720706613751
(10,1e-06), 0.7507882464413077
(10,1e-05), 0.7593634441852388
(10,0.0001), 0.7523428897203626
(10,0.001), 0.7534852084622584
(10,0.01), 0.6732956519108372
(10,0.1), 0.2558496281906087
(100,1e-07), 0.7507882464413077
(100,1e-06), 0.7595179092819591
(100,1e-05), 0.7561757161174719
(100,0.0001), 0.7527181143038867
(100,0.001), 0.7422010245564634
(100,0.01), 0.6244330465854595
(100,0.1), 0.2558496281906087
(1000,1e-07), 0.7594664936560438
(1000,1e-06), 0.7562699161864779
(1000,1e-05), 0.7541046266079849
(1000,0.0001), 0.7495536260650049
(1000,0.001), 0.6459669843709689
(1000,0.01), 0.62419713257523
(1000,0.1), 0.2558496281906087
best: (100,1e-06), 0.7595179092819591(0.001,1e-07), 0.0
(0.001,1e-06), 0.0
(0.001,1e-05), 0.0
(0.001,0.0001), 0.0
(0.001,0.001), 0.7312496289954197
(0.001,0.01), 0.0
(0.001,0.1), 0.0
(0.01,1e-07), 0.0
(0.01,1e-06), 0.0
(0.01,1e-05), 0.0
(0.01,0.0001), 0.7510324384036108
(0.01,0.001), 0.7749255540010979
(0.01,0.01), 0.7738715650439907
(0.01,0.1), 0.0
(0.1,1e-07), 0.0
(0.1,1e-06), 0.0
(0.1,1e-05), 0.7532415610136183
(0.1,0.0001), 0.7755256415685916
(0.1,0.001), 0.774765374658245
(0.1,0.01), 0.7749092084357325
(0.1,0.1), 0.0
(1,1e-07), 0.0
(1,1e-06), 0.7531149906627393
(1,1e-05), 0.7748244225770325
(1,0.0001), 0.7747196315026694
(1,0.001), 0.7748593458131882
(1,0.01), 0.7652137001293623
(1,0.1), 0.6853050893837248
(10,1e-07), 0.7531149906627393
(10,1e-06), 0.7748244225770325
(10,1e-05), 0.7741552935611559
(10,0.0001), 0.7743527333167635
(10,0.001), 0.7702511169964443
(10,0.01), 0.6836210798747735
(10,0.1), 0.6917698580272273
(100,1e-07), 0.7748244225770325
(100,1e-06), 0.7740631294872795
(100,1e-05), 0.7707395826857912
(100,0.0001), 0.7728929048006355
(100,0.001), 0.7505637684105017
(100,0.01), 0.6311642094497316
(100,0.1), 0.6917698580272273
(1000,1e-07), 0.7740937402615109
(1000,1e-06), 0.7699370119876267
(1000,1e-05), 0.7719967332373929
(1000,0.0001), 0.7670695411272377
(1000,0.001), 0.6616430250810792
(1000,0.01), 0.6309257523716206
(1000,0.1), 0.6917698580272273
best: (0.1,0.0001), 0.7755256415685916
